catalog_id,catalog_name,city,source_department,resource_type,resource_name,format,data_count,file_size,update_time_ms,status,is_apply,file_id
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202603211209.xlsx,xlsx,1,3745,1774066186000,4,1,ceccc625b56c3f4ca321f093527d387c
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202512191800.rdf,rdf,52,22638,1766138429000,4,1,739f8de7af5c3732ac138da896821050
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202512191800.csv,csv,52,5388,1766138423000,4,1,33889d2c16a63fd19ab0f95282a3d77e
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202512191800.json,json,52,10373,1766138418000,4,1,3933ef2b42ae3326ac4dc2d6fc74ab9d
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202512191800.xml,xml,52,18171,1766138412000,4,1,a6d75d1ebee43cb38e2f0a178bfbf15f
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202512191800.xlsx,xlsx,52,6391,1766138407000,4,1,f47af642652c39a885bf10e3519f8dd4
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202407141316.rdf,rdf,52,22638,1721157721000,4,1,bc6a94fba16e33228399279bbfc1cae7
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202407141316.csv,csv,52,5388,1721157717000,4,1,6b6013557a1f32b585cdefe3678903fc
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202407141316.json,json,52,10373,1721157714000,4,1,97ae4ee7253e3854b3171ec3803f1088
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202407141316.xml,xml,52,18175,1721157711000,4,1,c35775a94d8f35248d6c215f0191ebaf
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息202407141316.xls,xls,52,12288,1721157707000,4,1,e21e2a19072135e485874b228f01e4a5
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息_0.rdf,rdf,52,22638,1689495293000,4,1,49f3bd4d63de33bf851b4a62a20016ff
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息_0.csv,csv,52,5388,1689495289000,4,1,f8c2eae1bd5132afa5f08ca57fa8d48c
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息_0.json,json,52,10373,1689495285000,4,1,eb1e59a018e43f399ee8397fc50a572c
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息_0.xml,xml,52,18175,1689495280000,4,1,a7dc84abbd6b36a198c38f6a80996e2a
17836b0064884321accd9382b9b111ec,威海市市级技术创新中心立项信息,威海,威海市科学技术局,file,威海市市级技术创新中心立项信息_0.xls,xls,52,12288,1689495276000,4,1,7ba996aa748d32d3a98502dc68656aef
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202607011450.rdf,rdf,1,542,1782888616000,4,1,9b74b448f94133e2a60bf46f1901f93e
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202607011450.csv,csv,1,185,1782888609000,4,1,46b9fe5e46f13c4ab5c0156d278c412c
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202606050443.rdf,rdf,1,542,1780605815000,4,1,3d78b58e482c3ee7aeba2da24bfe549b
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202606050443.csv,csv,1,185,1780605809000,4,1,e12640a8a5173f349c48b3e28b5671d4
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202604252009.rdf,rdf,1,542,1777118959000,4,1,8e403cd2cd2435cf90d4284427a2c02d
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202604252009.csv,csv,1,185,1777118954000,4,1,07410a6e7dfe3c58ae68f25e4812b4cb
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202603210240.rdf,rdf,1,542,1774032016000,4,1,a0b8cea438293807a781f445a94f5c7a
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202603210240.csv,csv,1,185,1774032011000,4,1,a6831c06e35f3aacb3f7107656b84cab
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202512180431.rdf,rdf,28,11882,1766003502000,4,1,e753b4a6debe32dc999f3781336e66db
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202512180431.csv,csv,28,2669,1766003496000,4,1,885b41691efc3ddbafe3f11cd3e3614d
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202405300403.rdf,rdf,28,11882,1717145233000,4,1,46a86733bfa03ec3b95d7db42d49101d
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息202405300403.csv,csv,28,2669,1717145229000,4,1,53f2f743eb973b6badd645e38ecfc011
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息_0.rdf,rdf,19,8045,1689126936000,4,1,3ab43c39068d3e6e9b43302ade91d856
03303c5ebf704f58af51e6c5cd278b0a,威海市省级技术创新中心统计信息,威海,威海市科学技术局,file,威海市省级技术创新中心统计信息_0.csv,csv,19,1803,1689126931000,4,1,5944c242b9973568888b598d2a1c8246
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202607011500.rdf,rdf,1,436,1782889242000,4,1,377114f7683a330a83f73c3a9a4b8960
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202607011500.csv,csv,1,115,1782889236000,4,1,cd830600648d3a35a3b104f9c83929ea
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202607011500.json,json,1,308,1782889229000,4,1,e6365c3f5246321b8b43005353623aae
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202607011500.xml,xml,1,262,1782889222000,4,1,a6deccf087b930c69ff69851b2f16d96
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202607011500.xlsx,xlsx,1,3679,1782889216000,4,1,b294f3316c6f3a3db81cb7d447ff5c13
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202604252022.rdf,rdf,1,436,1777119805000,4,1,4e1cf770b0253bf7a481372d323e23c9
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202604252022.csv,csv,1,115,1777119799000,4,1,c7107e49be483ef0a475ddbcb3d5882b
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202604252022.json,json,1,308,1777119793000,4,1,7362ea1418b73bcba7effa7538e85d92
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202604252022.xml,xml,1,262,1777119788000,4,1,d0d822cee8ff3c6c8c936272a5f7d55b
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202604252022.xlsx,xlsx,1,3678,1777119782000,4,1,a77b1dc7856c346d885abe97824cc385
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202512270018.rdf,rdf,109,33015,1766765925000,4,1,4347946f02ab3d1a815372a776ee2937
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202512270018.csv,csv,109,6007,1766765920000,4,1,97110624609b362cb73980a405a478bf
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202512270018.json,json,109,11719,1766765914000,4,1,1a0fe297952c3eaa8b6308b8c95bd2f6
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202512270018.xml,xml,109,22259,1766765909000,4,1,5eae46cef3b535f1841f1f057dfd19e5
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202512270018.xlsx,xlsx,109,7688,1766765903000,4,1,603cc364b95738e8b288d4f225ecb74f
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202405300403.rdf,rdf,109,33015,1717015304000,4,1,088486d05291349c8c655f7df736acb7
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202405300403.csv,csv,109,6007,1717015301000,4,1,ea4ffbd55ba53950bdb34885c839fa7f
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202405300403.json,json,109,11719,1717015297000,4,1,397be42615ac376db6881e1a73567346
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202405300403.xml,xml,109,22263,1717015294000,4,1,57d82d0885693314b5453c5742ea9c32
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息202405300403.xls,xls,109,16896,1717015291000,4,1,120e91987a92379b957f7631cc5a88a8
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息_0.rdf,rdf,83,25000,1689125956000,4,1,0da868aa9e763c0d80e1923408bb7569
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息_0.csv,csv,83,4345,1689125951000,4,1,963c14bdbd5c3ec8a510350cb42d7884
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息_0.json,json,83,8784,1689125946000,4,1,0d53135083543db38e14f0daed193585
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息_0.xml,xml,83,16745,1689125940000,4,1,99ee5e19ba3239078c4c7cec531f6f02
4b71b20246054031a0da6a071af520f4,市级工业设计中心名单信息,威海,威海市工业和信息化局,file,市级工业设计中心名单信息_0.xls,xls,83,13312,1689125936000,4,1,991384600404316c8cb56d2fdf273075
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202606291140.rdf,rdf,74,24092,1782704461000,4,1,ea2d5516dbc738c48a1a7283af8c5f3b
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202606291140.csv,csv,74,5400,1782704453000,4,1,a8227b238a803dfdaf92ba0e8ad609d1
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202606291140.json,json,74,9163,1782704443000,4,1,165b61fbe5ff328384153350067ef396
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202606291140.xml,xml,74,17871,1782704435000,4,1,159104e3859d3f2aa6d42e859d0fd6a0
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202606291140.xlsx,xlsx,74,7089,1782704426000,4,1,ee8f856748ed3e62a46a452c75bc53ee
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202605251135.rdf,rdf,74,24092,1779680140000,4,1,78240d12373938f0ac6943be14005927
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202605251135.csv,csv,74,5400,1779680133000,4,1,d31ebee270d43b58acc3984970ec3728
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202605251135.json,json,74,9163,1779680125000,4,1,b5ecd915d9e3332f90c52477408ee124
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202605251135.xml,xml,74,17871,1779680118000,4,1,f1270f8e13fa36a58e8ca80f3797458e
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202605251135.xlsx,xlsx,74,7089,1779680110000,4,1,865c9c8de3d2387cb90658f9cbc1bc4c
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202604191731.rdf,rdf,74,24092,1776591129000,4,1,eaaa9c3fa5db3b518e4c4cd4fd86d367
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202604191731.csv,csv,74,5400,1776591122000,4,1,1a73481d810d3072811bcfe20df28ec7
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202604191731.json,json,74,9163,1776591117000,4,1,5e40db807b7535daa009e435205a583d
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202604191731.xml,xml,74,17871,1776591111000,4,1,0427ee1980d43b15be74cf5c49e466ee
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202604191731.xlsx,xlsx,74,7090,1776591104000,4,1,b547d13ed5a034daac2ce326f3f0cc5a
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202603210812.rdf,rdf,74,24092,1774051956000,4,1,c8b465801cb63d54a9531bb8414d9c85
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202603210812.csv,csv,74,5400,1774051950000,4,1,cfdf2f2b53bd3530b50bcdaa1102d6f7
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202603210812.json,json,74,9163,1774051944000,4,1,79f700415b913ce6bb25727624884ca9
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202603210812.xml,xml,74,17871,1774051937000,4,1,94f0ceefb0673f33ae39136f72381b8b
93dc7d61fde54d09aa119bebe236ab13,烟台市国家级、省级工业设计中心名录,烟台,烟台市工业和信息化局,file,烟台市国家级、省级工业设计中心名录202603210812.xlsx,xlsx,74,7087,1774051931000,4,1,0c357fd1180b3f8db77f47bc55d4c193
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202607011504.rdf,rdf,6635,2457606,1782889488000,4,1,3be8bc8e3f043408898abe5a9cd259cf
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202607011504.csv,csv,6635,625246,1782889481000,4,1,983e398f608e3a6a91614d0301859301
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202607011504.json,json,6635,1078934,1782889475000,4,1,d704a13772c831198e7aeca231639073
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202607011504.xlsx,xlsx,6635,225246,1782889468000,4,1,2b3ec47e17cf335798189bb1b2dc29ca
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506220409.rdf,rdf,6634,2457260,1750536606000,4,1,41ce379b631b37d7a6123e2fcd41ad79
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506220409.csv,csv,6634,625168,1750536602000,4,1,05cdd23d7c3c3a09b9a85d3945b0b885
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506220409.json,json,6634,1078796,1750536598000,4,1,f582393708c63a76bb145109f349a8e4
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506220409.xlsx,xlsx,6634,225217,1750536594000,4,1,b75d2d623e363258a6f73bd3edd42c31
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506132111.rdf,rdf,1000,366024,1749820293000,4,1,41ac1f513b8038d28bbcf93a16cda562
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506132111.csv,csv,1000,91838,1749820289000,4,1,b076e55ec33b36f48e752c43ffbae056
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506132111.json,json,1000,159245,1749820284000,4,1,7902068b7e6b3d589c75633d8e13fe80
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506132111.xlsx,xlsx,1000,36520,1749820280000,4,1,6638ebcf6e9f3c839ee40a39ffb81f4e
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506050430.rdf,rdf,1000,366024,1749069031000,4,1,4330a30454ee3123a75efd9e7fcca4ff
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506050430.csv,csv,1000,91838,1749069027000,4,1,daa44185a8333483ac73ed9291345296
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506050430.json,json,1000,159245,1749069023000,4,1,a5caa08850bc3952810598f3797df813
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202506050430.xlsx,xlsx,1000,36522,1749069019000,4,1,c49d254a3b9f3dffb2216ea4eacea320
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202407130800.rdf,rdf,6479,2380545,1720893778000,4,1,a3dc091c8fa73bbbb90759fbf25252fb
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202407130800.csv,csv,6479,596709,1720893775000,4,1,eb3d523d1c16374d9e6f522cff61e580
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202407130800.json,json,6479,1034216,1720893771000,4,1,3334407a9ef338789edd959ceec5e0e6
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息202407130800.xls,xls,6479,643584,1720893768000,4,1,bec9bf63a99c3cd5bd5e001234d6a5db
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息_0.rdf,rdf,6303,2296256,1663805922000,4,1,b286cdbf102733d6b1a8867566f84c57
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息_0.csv,csv,6303,566530,1663805919000,4,1,d087bd35784b32e18156c635f1d26bed
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息_0.json,json,6303,986399,1663805915000,4,1,186663a0f72f3bc8ab7c88ecaeb6c56c
8eaf3908d70d49238beb5fd35a718385,实验室检验能力信息,德州,德州市禹城市,file,实验室检验能力信息_0.xls,xls,6303,624128,1663805911000,4,1,84da84b7cfa030edaf076176ca654505
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202607011449.rdf,rdf,1,445,1782888627000,4,1,2c6f8e07cb8a36288c16f5c1c27e2899
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202607011449.csv,csv,1,108,1782888620000,4,1,66dba1789cee3ede87e09a8c3137c262
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202607011449.json,json,1,306,1782888613000,4,1,fd47eda3d66030f381c25d964878ee6d
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202607011449.xml,xml,1,270,1782888607000,4,1,d19e2f4721e338079c62740a23d193e7
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202607011449.xlsx,xlsx,1,3682,1782888600000,4,1,ca3ceeec08ad321f9284f63505d23b6c
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202606050425.rdf,rdf,1,445,1780604750000,4,1,9d6bee5ace373cc7ac5d54888f38262d
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202606050425.csv,csv,1,108,1780604744000,4,1,ab71700217563fcf82e853a248988377
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202606050425.json,json,1,306,1780604738000,4,1,05bba441c430389395d570badc740eb7
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202606050425.xml,xml,1,270,1780604732000,4,1,900e02d70d5734d4a4ca54a348bbed7b
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202606050425.xlsx,xlsx,1,3682,1780604726000,4,1,d51e0048348138c78b56ca9e3303a760
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202604261143.rdf,rdf,1,445,1777175030000,4,1,bcd60f0c6f0e3626be56b7a0f833f5d0
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202604261143.csv,csv,1,108,1777175025000,4,1,b6b01b94c5023c8ca5ceac1517acafa2
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202604261143.json,json,1,306,1777175019000,4,1,1e34ff09ba6b3cdaa53abd6d85cc9d3c
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202604261143.xml,xml,1,270,1777175013000,4,1,00992ee68cda354b9f990c852eff1a4e
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202604261143.xlsx,xlsx,1,3682,1777175007000,4,1,43f7f3cba3543ce3aa35c62b9bad6390
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202512181225.rdf,rdf,29,8328,1766031973000,4,1,472265c9165536779af3fc6a16f42b2e
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202512181225.csv,csv,29,1265,1766031967000,4,1,cb2511c0351b3632a45845b2db58eac0
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202512181225.json,json,29,2767,1766031962000,4,1,f53f19cb8162372781800d9a3518094c
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202512181225.xml,xml,29,5440,1766031957000,4,1,f4582fc0fa8233d58038d43dd80fdc6f
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202512181225.xlsx,xlsx,29,4662,1766031952000,4,1,474931d6db2f3d46a22da9cf22521116
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202411030353.rdf,rdf,29,8328,1730577202000,4,1,718c0f794c0834269ec4f6b33e3ee6a6
